q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,x_mm,y_mm,z_mm
3.346353302344670055e+01,-4.191644654818692572e+01,-2.318357332148534056e+01,-2.368509754924988897e+01,-1.178613851767138385e+02,4.132181422381941616e+01,2.731250621991695482e+01,-1.402749833227580041e+02
1.444233153216769665e+02,8.273103029923777285e+01,-9.532509197952776958e+00,6.086089495510162806e+01,6.938053598596150096e+01,-1.280607677848057904e+02,9.160370608252296165e+01,4.950373067098340698e+02
-1.235728190860303926e+02,4.251646660905097974e+01,7.291674892984212875e+01,-1.320285489774096277e+01,1.488086927132213191e+02,-9.945417927616212239e+01,-1.498447470095846370e+02,3.736983510829868464e+02
-6.388389515717271649e+01,-9.186774916681287095e+00,3.575358140785880323e-01,-2.029009516504915211e+01,1.408010172096857104e+01,1.057125233428718047e+02,-2.156326721181598316e+02,-5.873350551311922629e+01
1.366411246954336320e+02,4.435563211338543965e+01,3.621738846539443557e+01,-2.271439788469871246e+01,6.877825409619018160e+01,-1.804938125045864581e+02,1.704392759365443624e+02,2.924405607986729478e+02
-5.485235220376402765e+01,-7.911686840480115279e+01,1.642031614554539942e+01,-7.272542599020265186e+01,4.555381914571745483e+01,3.819068289530854088e+00,-5.424390066542414957e+00,-9.093141766241613766e+01
-4.559947167440958538e+01,6.622265672745058396e+00,-3.636009595334405731e+01,-7.190026746634524102e+01,-5.719454894070504736e+01,1.109583059697644103e+02,-1.133048014274690303e+02,7.411818066707887454e+01
1.123822832855972820e+01,-6.571152528714631558e+01,1.420654467552903100e+01,9.646279553139819996e+00,-1.668808880928673091e+02,6.946021824063527106e+01,1.380166150115680423e+01,-2.547985354634896851e+02
-7.249467954051704055e+01,1.886419326096385873e+01,5.983391180034860213e+01,9.643073623429881991e+01,8.044396432757662296e+01,5.707580679249301170e+01,-1.809627362847544987e+02,4.325166029445132949e+02
1.790422767653504366e+02,6.868495400170203879e+01,-6.014959239882004027e+01,-8.252626451622813875e+01,1.319687988855332605e+01,-7.973128073092730972e+01,1.332866283929534656e+00,2.369571386269711866e+02
1.238041095099110294e+02,9.741200543390917233e+00,6.694721835919224873e+01,-5.175569841913504376e+01,3.397522425027693771e+01,-1.364109528682471364e+02,2.037366360966325942e+02,1.577711516060072654e+02
2.765494364822419016e+01,-3.097384349773108170e+01,-5.503781695359519688e+01,4.036212922582407714e+01,-1.597632280874359481e+02,4.603310718955074776e+01,2.412176307883092363e+01,-2.184614713100197037e+02
-1.289902808550505142e+01,-6.037646294464090602e+01,4.597436190417028001e+01,2.071420622867290717e+01,-9.259247675730027538e+01,2.316429208444433527e+02,-5.304917568610323997e+01,-2.006919956539432235e+02
-3.190075320551798654e+01,7.029374119281467870e+01,-9.022564878691241574e-03,5.691265174706487073e+00,3.318473832829243975e+01,1.960034927014383186e+02,-1.220050042143919313e+02,3.618361430405728925e+02
-7.497619824250922704e+01,8.161964990331705394e+01,8.533878912370070680e+01,-5.414899823968028159e+00,-1.473197593986222387e+01,-2.117174220784773553e+01,7.888292512998759776e+01,4.180367551948668279e+02
7.579824712768035511e+01,2.305347107654162642e+01,7.991952123396691832e+01,-3.463323924221539585e+01,1.007821379551062364e+02,5.720823926019927796e+01,2.260556790498973214e+02,2.634827803174457586e+02
1.553513428305303705e+02,8.897780573206404142e+00,6.412102021601464230e+01,-4.744026255065457320e+01,2.209215852624649301e+01,-2.328282567735001294e+02,1.068363616235329516e+02,1.536006340260796605e+02
2.524148220897455985e+01,-5.939944491914062041e+00,6.028868635174822543e+01,1.145079929944862158e+02,-3.808269724370774156e+01,2.438566262720277678e+02,1.149659382092227560e+02,3.380074668787799510e+02
4.501543705398836437e+01,-8.857163557313927527e+01,-3.343712324496668487e+01,-9.658695860642430375e+01,1.592938380176832993e+02,4.343463203606120260e+00,4.345804330586659603e+00,-7.855076943043725635e+01
-2.962029736293823134e+01,-1.281557445798732431e+01,9.039052084871028114e+01,-8.750802812528284846e+01,1.396709192415628422e+02,1.420891950969029551e+02,-8.078449052465406055e+01,8.638044887107608361e+01
-1.221166954558244129e+02,8.900972444671199924e+01,-4.884488173292282909e-01,-6.107806931295849040e+01,1.425656673302942181e+02,-3.560440049626118508e+01,-5.672155483177292723e+01,2.952781717864985467e+02
1.086883092357044234e+01,-6.828799193744336549e+01,-7.292843750508927769e+01,-2.632569733391477484e+01,5.868589381885840339e+01,-8.528949965558770430e+01,-1.637605558940866857e+01,-8.643440337463147216e+00
-3.558082199395983025e+01,-5.258637581266434324e+01,2.142850369604695970e+01,2.865229843617561301e+01,-1.339007425850726349e+02,1.776626457800247465e+02,-1.271040359159862163e+02,-2.298308584963325529e+02
1.439921280878990615e+02,7.237781375251444160e-01,6.699666537390334042e+01,1.132594990296188371e+02,-1.109783709711933852e+02,-1.717500292617148432e+02,1.248197568553808594e+02,3.756846607317809230e+02
1.691279762768079991e+02,-5.995132775792803415e+01,-1.019407437384776500e+02,-3.275325789122472031e+01,-1.123290117549386196e+02,2.993640063098029458e+01,-5.749684191612043804e+00,4.752736893729419876e+01
-4.931211013800262322e+01,-4.356274492545323795e+01,5.278972540230333266e+01,-7.699118221995530575e+01,1.745073078381224718e+02,9.197127797928892790e+01,-1.069722007334615625e+02,-3.028973518224405126e+01
9.818898336650062220e+01,-6.497176955764842887e+01,9.312228183596388931e+00,8.145937874119979938e+01,1.457129034505601339e+01,-2.967689269038501010e+01,2.062242406253573677e+02,-2.807788280476572709e+02
1.331038815315688453e+02,8.375964236436098531e+01,-5.619357604435591469e+01,6.987718186399115439e+01,3.448866668561549886e+00,-1.913371660030610428e+02,2.044395917270234690e+02,3.470615125776455443e+02
6.962406575415553789e+01,5.025614743859847522e+01,-6.840984808061517697e+01,5.849457792114333188e+01,-6.646329912294817177e+00,1.142585013288343561e+02,3.076272827023233845e+02,7.858302446553442167e+01
-1.464074917096713193e+02,8.244918907480098369e+00,-1.148856477679922250e+01,4.661878451035502735e+01,-1.512682481765729960e+02,-3.296962629682079751e+02,-2.189875397672344377e+02,2.281730750546158504e+01
-1.820553352026931293e+01,-3.819515456177025214e+01,3.549636677007427465e+01,3.229053436575770775e+01,-7.998224481523379836e+00,3.215187409199885451e+02,-1.057443927614161510e+02,-1.145784760895382135e+02
1.053600427869829446e+02,8.538874828834920550e+00,5.677299278824875728e+00,2.116085541216322952e+01,-1.654079720557857343e+02,-9.991449926635840484e+01,3.637278817257459878e+02,5.735036218800308916e+01
-1.353872341897793490e+02,4.332616783244480985e+01,5.696698003313264280e+01,2.073692202914531890e+01,5.046879391207093590e+01,-1.424957646102795366e+02,-1.405825474276747684e+02,4.272308320070875425e+02
5.140483449287970075e+01,7.784305625813249208e+01,7.835166933120464705e+01,5.166063876030830215e+01,-3.121845917892500211e+01,-1.030770292267747124e+02,-1.291447121051735678e+02,4.344389314213607349e+02
1.282069470182486839e+02,7.755424675378060329e+01,6.099308052366680499e+01,7.529888393923116041e+01,1.304979860864023067e+02,9.364218478615809715e+01,-1.189683060851567546e+02,4.660044571380636853e+02
-1.699226910877714829e+02,7.229175418761465721e+01,3.078652093202640572e+01,8.609161173755822460e+01,-4.605583401093730345e+01,6.745436496677285731e+00,1.198789253346950190e+00,5.295729300351190432e+02
8.461969767770375483e+01,-3.214844343059425569e+01,-1.631594030225723202e+01,-7.414053642795096266e+00,-3.048312098194273290e+01,1.167713479550835665e+01,1.239861238441954185e+02,-1.657705553687617908e+02
-3.209284858915216887e+01,-8.532445970364997834e+01,6.526535896695230576e+01,-5.202446775284971636e+01,-1.775916275533303406e+02,2.466011602107371914e+01,-1.546497279272497849e+01,-1.450130717890186816e+02
1.471267187095402278e+02,-1.160434149498057366e+01,-1.914803702078461356e+01,-9.745462889150471142e+01,1.766135338154600731e+02,-1.515526157095963526e+02,9.794356277224213159e+01,7.651308208612977069e+01
-4.460425292616466209e+01,9.295913904980062625e+01,-9.122724099987009083e+01,1.040326157810496852e+02,1.293844771737007591e+02,1.907114967195275312e+02,-1.880950047230300868e+02,3.015237676624231540e+02
1.440879392062510078e+02,7.200451935666080772e+00,5.811632493956358303e+01,1.760092859079374250e+01,-6.091815254553409886e+00,-2.827399853982427658e+02,2.047603337989879151e+02,2.438192376191314565e+02
-1.498640848204455267e+02,3.697493455982640853e+01,-7.263595981922182432e+01,-1.303340675690273542e+01,-5.653376416879682154e+01,-1.292508850572094161e+02,-7.503240101932550488e+01,2.484304033858815330e+01
-8.624024120363833390e+01,-1.513903994214969373e+01,7.772342044400795658e+01,2.796214217759457199e+01,-1.248442365241791663e+01,2.310056676412261112e+01,-3.515291129157766363e+02,1.971277304213856496e+02
1.054318473813480068e+02,-3.986324978321123069e+01,4.982483031502556514e+01,1.048910715420503550e+02,1.174837850632716822e+02,-1.031515339408044412e+02,3.736778752583923051e+02,8.383666044885961810e+01
4.567545202419734096e+01,8.990713190806599187e+01,2.157178633510463328e+01,1.057266697044375690e+02,-1.285859033459543639e+02,-9.354549714305809971e+01,-9.577750322296869001e+01,5.055303407986647812e+02
3.137240503755322152e+00,6.289215010110552839e+00,-9.485982150889702780e+01,1.118247051401710905e+02,3.859617441556252970e+01,2.118946665727839900e+02,1.161393882513383780e+01,-1.491256773014639236e+02
1.480206938196465671e+02,-1.659582956240244300e+01,-2.879558065393158017e+01,1.764522107273393203e+00,-1.659116756971305620e+02,-1.408798871290089778e+02,8.796078979140202136e+01,-1.427442788823202307e+02
1.341781285042313243e+02,-3.988357595085560092e+00,-1.119682713662228934e+00,4.105912841214518494e+01,-1.755770731091772348e+02,-2.673496526321662827e+02,2.751317366994705367e+02,-2.646066030886331077e+01
-1.474575080678603456e+02,-2.190389992026736365e+01,-8.842567825975244489e+01,1.184250144971938994e+02,1.115294216572831942e+01,-9.496358533133395952e+01,-6.059753369304286963e+01,-2.252711579147777172e+02
-1.203397604666402572e+02,-9.042458092777604861e+01,-1.081677380109121600e+01,1.228080083051237636e+02,-1.056257192137148309e+02,-8.962700118358812418e+00,-1.531341781813268454e+01,-3.227366418504444141e+02
-1.516448814927838384e+01,-9.227825157007490020e+01,-3.332044783483414108e+01,-3.172030843105262932e+01,1.676194905695256239e+02,-1.390805725572271285e+02,3.769480562306267757e+01,-5.476318905256697178e+01
6.334500727898429773e+01,2.222139553726066197e+00,1.424466745507919541e+01,1.000909361158406909e+02,-1.043338638990145029e+02,1.877940143074858668e+02,3.741186677885674499e+02,2.111136582769973131e+02
2.161989309405856829e+01,-1.020728076438926877e+02,-4.410530033819321005e+01,-8.590678363943908380e+00,3.402618807438651061e+01,-1.984252177952729710e+02,-7.864180520388902096e+01,-1.529211032295280859e+01
6.840810318129669554e+01,6.409324591044949671e+00,8.051853517180302333e+01,6.261575638176432790e+01,-1.278579973099802771e+02,8.506340145420932686e+01,2.149344331829362034e+02,3.842225830861979148e+02
3.637448257362694903e+01,7.926056530844036274e+01,-3.324989159042029030e+01,8.786159566061039072e+01,-4.049254636392305429e+01,1.835768876712710380e+02,1.352183969902734475e+02,4.575581726170309480e+02
-5.295650678560512858e+01,-1.501826828670147052e+01,1.695351744182012510e+01,2.220200010003121349e+01,1.114707219277215131e+02,2.143395860390791086e+02,-2.839894530405027240e+02,-5.143529831423865062e+01
1.645352323085909916e+02,3.946089853391015367e+01,-7.720879001847058021e+01,-7.982173803657470046e+01,7.429560005382157328e+01,-1.197376168948172932e+02,3.312690176377822127e+01,1.729384761659786420e+02
1.087175238309183101e+01,-2.362644285231407082e+01,-8.092447239365750988e+01,1.011796302261279550e+02,-5.259128824502286648e+01,9.731310321146351328e+01,1.868979884628505062e+01,-2.352537382207941619e+02
-1.620373802773323746e+01,2.777839995352306346e+01,-4.979820985536429134e+01,-7.722566109620329655e+01,1.736149938786546159e+02,1.433557731487467777e+02,-4.165884443709799001e+01,1.422145623847275147e+02
1.746538868489087690e+02,-7.141011456773820498e+01,4.341360069692885304e+01,7.672507567280848662e+01,-1.247854288671965719e+02,-2.799554924989292886e+02,2.619795739599220141e+01,-2.023857792472875303e+02
1.669523275362535628e+02,-3.513349041406034701e+01,-2.540386351743939031e+01,-1.126903436894060917e+01,-9.173668063494402247e+01,-7.627526933313436075e+01,1.767639315209991935e+01,-1.583472091551450944e+02
9.512166434130119796e+01,4.827641585816303404e+01,-9.389460967498287403e+01,-5.196827015819057038e+01,-1.532636752937948188e+02,-7.143228025880533849e+00,7.969794451245883238e+01,1.317023371028666361e+02
-1.128548250496255037e+02,5.419610118779695540e+01,-8.671902944391683832e+01,4.048699509148249831e+01,6.732531625450508272e+01,-9.200488555344364272e+01,-2.182860468600776471e+02,2.142640099387998021e+01
3.986791663550536668e+01,-9.142201417858684920e+01,-1.269585457236502180e+00,8.085829805154989458e+01,1.177355137903033437e+02,-2.902856167778723773e+01,-2.424403906964317557e+01,-3.317919844388929391e+02
-1.115008589401868164e+02,3.076699896624552366e+01,8.684088820512909024e+01,6.614245214023631547e+01,4.882141347949644228e+01,-2.104646517485256396e+01,-5.342721569473379617e+01,4.482215631917058545e+02
-1.042233665483305742e+02,-6.787601107130558376e+01,-3.138355145581152783e+01,1.145564962701805030e+02,-3.738885897440320605e+01,-1.715404319238727027e+01,-6.767604921131578521e+01,-3.165830117618021973e+02
-1.749320573809559107e+02,-1.718741883952142757e+01,6.007836862569598679e+01,1.734314969802353801e+01,-1.382577130699370116e+02,-3.728080380733153447e+02,-3.306199138572973339e+01,9.436477129019999666e+01
7.432000837206047095e+01,8.632782517600065830e+01,8.657220774527831963e+01,3.279718087641717261e+01,-1.251387009744564693e+01,-5.285100661870394845e+01,-1.882758069913311374e+02,3.978702048729333001e+02
4.643316693099509962e+01,2.737317052219154334e+01,4.767862474093402625e+01,3.314794000792309703e+01,6.468931243687762844e+00,2.089523058750989151e+02,2.196760295006737920e+02,3.622571472010978368e+02
-1.020216147937177453e+02,6.775379358530372542e+01,1.756072459525111640e+01,7.415000375861993120e+01,-7.342349631213050998e+01,-2.455822013192792497e+01,-1.153233991838161074e+02,5.220460340871077278e+02
-5.311484967624949149e+00,6.505126157931948683e+01,-6.248044051005065569e+01,7.182813069098779124e+01,-1.285082390638725087e+02,3.410708655362477657e+02,-3.170914502697710802e+01,2.183916395096318297e+02
-8.019213418046366826e+01,-4.807405967498616661e+01,-2.441867639288631153e+01,1.200542703499498316e+02,5.493540470047386748e+01,4.210457147398251720e+01,-2.435601099464832942e+02,-2.448705980522063896e+02
-8.380822338260429660e-01,9.169840758096907507e+01,-5.020644183410591666e+01,-4.325572737870274409e+01,9.223016109569971377e+01,1.036402255649904447e+02,-1.516084216759043590e+00,2.299800371580168985e+02
-5.557266461607125052e+01,-1.057769524159139678e+02,5.398950717233040564e+01,3.760742822143308217e+01,9.371997739032087793e+01,1.007391254287207261e+01,-1.469753112725555511e+01,-2.927157836381214224e+02
-5.885916117948765702e+01,-4.043105661099176018e+01,4.653787885490959297e+01,8.673033776238696646e+01,-2.072208600333144091e+01,2.068715733973305078e+02,-3.423829226586128129e+02,2.407795958951360404e+01
-1.723152592752057899e+00,9.315563674694195129e+01,5.521946866180974212e+01,-6.076406567143189363e+01,-1.242884673687910748e+02,-5.517370813463912782e+00,1.659832424153884212e-01,3.345637745835253440e+02
1.564952615048682674e+02,7.226228338914674509e+01,-1.991549862187883946e+01,1.751776237070819775e+01,7.522378940891704246e+01,-2.408759479525273264e+02,1.047595311581049202e+02,3.277759795736946558e+02
-1.366926612324850225e+02,7.267571247578729299e+00,4.981813506279618764e+01,-2.440836322987421170e+01,-8.897091103037135440e+01,-2.246134369366338319e+02,-2.117193200160588731e+02,1.395163128634897589e+02
7.692865053029970568e+01,-9.822982059165467206e+01,9.429215928624040544e+01,-4.394342565124763667e+01,2.655529862195717783e+01,6.762818930720047916e+00,2.912745434695455060e+01,-1.503246110832569400e+02
-1.306145202542492143e+02,7.478351289902576582e+01,9.214872631112871204e+01,9.871679311863798034e+01,-1.585297273302071233e+02,1.532030024243010189e+02,1.786533605090298806e+02,2.999350950262597166e+02
1.095295537846115508e+02,-2.609711590706200468e+01,2.467354456208937563e+00,4.769442640036405123e+01,1.542891898030948710e+02,-1.111401240295752189e+02,3.133362938462805687e+02,-1.451992670369450025e+02
5.734849431605633185e+01,8.134192193445824159e+01,-8.455295525084301289e+01,-7.336361278932650976e+01,-1.051278430088922278e+02,2.486364259451947589e+01,3.880130270400195514e+01,2.209954688751340370e+02
1.666051718062696523e+02,-8.739817565617212836e+01,-9.992172949439569152e+01,2.966725137093462195e+01,2.393330885191980428e+01,1.862202252071915325e+02,-4.434615261172450573e+01,8.664530334080760099e+01
1.786850597596111356e+01,5.285072826712470828e+01,1.677773352955919961e+01,3.760137228948855181e+01,-5.098761068530649254e+01,2.594233033368219594e+02,8.363399713516750467e+01,4.090283001836932044e+02
-8.652181276429114121e+01,-2.586709372261721285e+01,-8.101748280567355209e+01,1.225426962927128614e+02,1.796424783963940968e+02,8.110751372252169134e+00,-1.334433137439493180e+02,-2.345644238331688030e+02
-3.749465483329518634e+01,8.847396761835562984e+01,8.127717053507578271e+01,1.182340932122666857e+02,1.185959519247178378e+02,-2.126384670174849134e+02,1.631317195158665072e+02,2.477935571095700311e+02
-3.174750156374108201e+01,-1.170284688667659623e+01,-7.871486760320766507e+01,-3.416781646232243475e+01,2.213198257214236264e+01,3.867390424120330294e+01,-2.392980597553382438e+01,-3.712945600698688509e+00
4.164559554499621186e+01,-1.888347830588740806e+01,8.687816255247417985e+01,4.747063625274378751e+01,-1.284083363184811333e+02,2.418829661707981131e+02,2.150982102555890663e+02,2.482689887998784002e+02
-1.640489049514556541e+02,-9.827610606067338495e+01,3.401061844421658975e+01,8.604928639479879848e+01,1.148428088335864459e+02,-8.753961619603485644e+01,-2.502073746311375402e+01,-3.089154379154556409e+02
-5.206685210815804510e+01,7.168909143310855825e+01,-6.396684211479057325e+01,-2.515288478418190721e+01,-2.145965508756523832e+01,9.770924665828643185e+01,-1.253633593380323958e+02,1.487960982346025673e+02
4.698786021115884637e+01,6.219880335046329378e+01,-6.179449353042599569e+01,-6.966736171545062462e+01,-1.326868417250072980e+02,6.892140687581593284e+01,7.387777119649912549e+01,1.980811366672225518e+02
-1.140388920770603818e+02,-5.759316856736618462e+01,2.575826435054956676e+01,1.113273590386706076e+02,-1.106183814364919300e+02,-1.388087109643396957e+02,-3.112007905190126849e+02,-1.322412708336674996e+02
1.292664021479536700e+02,-1.860367925406927725e+01,-7.295546304877532862e+01,-9.335398788085024080e+01,1.544298866418604348e+02,-9.911513496047071214e+01,1.212400123889919286e+02,3.417471957131569127e+01
-1.474322924112315150e+02,-5.829646944057401470e+00,-1.254686772092587432e+01,9.304766163005317026e+01,-3.017303181893007036e+01,-3.586556954584229402e+02,-2.290851726861167492e+02,5.972235502433413501e+00
1.704862789381965626e+02,7.609695655709884932e+01,4.552762719081911769e+01,-6.088903184527252677e+01,-1.314181135426310050e+02,-7.250903631340315769e+01,1.215170259398136388e+01,3.206770786695424249e+02
2.944803613736428360e+01,6.360230844212367174e+01,9.358879312915050264e+01,-4.605065364493476210e+01,1.001706385082018755e+02,4.704631416245312181e+01,2.656122648816683807e+01,3.505612316552225707e+02
-2.964100030200199853e+00,8.779110338157752835e+01,5.238568714044140506e+01,-2.857345650550456639e+00,3.539660237257348285e+01,-2.029197539160806230e+01,1.050708466171853317e+00,4.538599060224532309e+02
1.212296725853411203e+02,3.856125052762490668e+01,-2.302751123724725346e+01,-8.449817539288804369e+01,-1.637198736909954846e+02,-7.547022080771401420e+01,1.244706230452543565e+02,1.953612000577790582e+02
5.292201666649668823e+01,-1.170869920193061375e+01,-5.803941159018977913e+01,8.630066516250172981e+01,-3.208560648749624988e+00,1.469041663779933344e+02,1.943973470573746170e+02,-1.943911959554321243e+02
7.836611841754398711e+01,-3.174250370816476163e+01,-9.134809898481142909e+01,-8.078578074779423446e+01,-6.321416544228836187e+01,2.122257935084333269e+01,1.030788445350030429e+02,1.506150311046212664e+01
-1.131097310270560854e+02,4.724294454652996933e+01,-9.237816656809803817e+01,-9.631245474885496094e+01,1.040219545085648178e+02,-5.150828474931496714e+01,-1.207026740475164104e+02,2.158305861349704173e+02
4.110585674804352152e+01,2.333876269809564974e+00,3.763652710902994158e+01,-2.215515040508941524e+01,-7.013570688694488808e+01,2.355466254920684719e+02,2.055228222897604553e+02,8.197243536810070452e+01
5.596053970516908294e+01,-1.599005060167402803e+01,8.867584624123153958e+01,-1.471848139510342435e+01,-5.900413989854652641e+01,1.720125591439708046e+02,2.546406363305613922e+02,1.341885817134785270e+02
3.065489575388889421e+01,-8.346250391005011693e+01,3.288687681008713071e+01,-8.042210815826030057e+01,-2.950179906156341758e+01,1.233879926625803591e+01,7.313111292977353628e+00,-8.269426489578714268e+01
3.313588188940741475e+01,8.039307086844596029e+01,4.379635164234059630e+01,9.647874478986474855e+01,1.429089810511518408e+02,-1.200304472854961233e+02,-7.835402229611386815e+01,4.828390860199551753e+02
-7.849330765720949898e+01,-5.429794705902276775e+01,8.889915912653850683e+01,6.318753754092685426e+01,4.915418868775361716e+01,6.887910475746321026e+01,-3.383493219676064996e+02,7.878015383546265582e+01
-1.332501672694173180e+02,9.304085026698766114e+01,7.980227658686268910e+01,1.746586918061629490e+01,-1.723404734974328107e+02,1.237720453326520840e+02,1.315727894801726734e+02,4.089611780660452496e+02
-1.730282422163857632e+02,4.753535819999302703e+01,-5.389655718627646763e+01,1.169758243165117335e+02,-8.745681392527430376e+01,-3.753612545674383796e+02,-4.590076581475511119e+01,2.497475290349401007e+02
-4.017047726524413065e+01,-3.216708183672211874e+01,2.370112895758904870e+01,-9.590077076826675295e+01,-4.141946042751564505e+01,1.184056522311668260e+02,-9.995599881049768953e+01,3.037351902290146555e+01
-6.682951624282884495e+01,9.477538251260881452e+00,-4.783405114227576860e+00,-2.296101308229907545e+00,1.197286296392367717e+02,1.221819636511319658e+02,-2.854779520248206950e+02,1.126721931368621199e+01
-3.120060550330290994e+01,-5.070528354342548738e+01,-8.563758503965829050e+00,3.810080405298685946e+01,1.405491629637258484e+02,1.105285379059552326e+02,-6.694005840271603347e+01,-2.692309153538598139e+02
1.432338965936303339e+02,9.758875102518496192e+01,-3.712346415007964140e+01,-3.802372842290953514e+01,-1.421067169620662582e+02,-8.261157745370458372e+01,6.172516400834280148e+01,2.696580723145476668e+02
-5.540213160669429726e+01,-4.408707477664349028e+01,8.216465118219488772e+00,3.471498712447791490e+01,8.288395988176824858e+01,1.318363293863695560e+02,-1.911228509177242074e+02,-2.246767672177541897e+02
1.089629140625814330e+02,-7.012749106005003341e+00,8.043512268576762381e-01,6.153157915143137302e+01,1.159737476599929096e+02,-1.343275978184987025e+02,3.909375069497659183e+02,-6.097420865080081853e+00
-1.196955315127330834e+02,3.169902459110411996e+01,-7.567540899811413624e+01,-3.276466376482973430e+01,-7.855708772826690733e+01,-5.677687299377482333e+01,-9.955849548709916519e+01,5.257514871463323658e+01
-1.387636823252140914e+02,5.188163340597719753e+01,4.260140771054679476e+01,-7.880831139860920587e+01,-1.475464875035048919e+02,-9.100276853313897618e+01,-7.976884899718928068e+01,2.513912900606806318e+02
3.337980303865589349e+01,-3.653376367714602679e+01,-7.987015531555920234e+01,6.229323559003586297e+01,-1.512417260869142694e+02,-3.851322851639439904e+01,-2.537532111603344731e+01,-2.011154329502429619e+02
1.156641626258812607e+02,-3.900570371129369107e+01,-1.760279648519838247e+01,9.626009937095290070e-01,-1.387088749267846595e+02,-4.198879196358447530e+01,8.738610008795711792e+01,-1.945095174115798216e+02
-1.698304472026356962e+02,-8.907449060774233374e+01,4.570297746803819905e+01,3.973715019671391246e+01,1.301679993157068793e+02,-1.016581233625491194e+02,-1.823541830512141004e+01,-2.875148982281448866e+02
8.560203578387051948e+01,-6.065276544532735414e+01,2.324561788629986836e+01,7.452713747355872442e+00,-5.224753868925492384e+01,1.004785489791432340e+01,1.306442126549351883e+02,-2.381742774786924599e+02
1.551510536004299752e+02,-1.314025932444577904e+01,5.070167991151362230e+01,7.390086917414046752e+01,1.172233548276002466e+02,-3.578788831985890511e+02,1.657344074310057067e+02,2.074323340005162777e+02
-1.375369151282410485e+02,3.689179066517212391e+00,-1.013199954850755091e+01,1.162107517616923928e+02,1.741552643728205680e+02,-3.169995150098708905e+02,-2.901010270544630885e+02,1.415309572546527477e+02
-3.043573322186531982e+01,5.867894038366003429e+01,-6.849287955315031695e+01,-3.491887249728549136e+01,-1.035268855133921733e+02,1.186251889169652003e+02,-6.969646901977796460e+01,1.199987034951234364e+02
-1.245363700207349211e-01,-1.868564391141811143e+01,4.996290846746529724e+01,3.633658531717244955e+00,3.675194199658506022e+01,3.525582194994947827e+02,-7.663110685368608177e-01,2.383815790649825317e+01
4.862369529341148677e+01,-5.620839940871317708e+01,-5.398038022016795168e+01,2.676395692039467633e+01,-1.225367583502506363e+02,-6.226429916432383038e+01,-7.068389159239237074e+01,-1.829335911122611833e+02
7.501756798579455676e+01,-5.682686972174639806e+01,-6.255563719665752842e+01,9.827719928521645443e+01,-4.071888232005321129e+01,-8.913283190470476569e+00,-3.330567100672418235e+01,-2.810053044621760137e+02
-7.131686700146671853e+01,9.444464887325406721e+01,-7.030004563716585153e+01,1.337798789652893561e+01,-1.276483256391059200e+02,6.549071410707368557e+01,-1.936717001678356667e+02,2.185940504754504445e+02
-8.915534628227882763e+01,1.248287561959350001e+01,-1.348447805760778806e+01,-9.118324768045724227e+01,1.651837135349990717e+02,2.550925973701098748e+00,-1.730255854989559339e+02,1.403686443987879784e+02
8.389069326923464587e+01,-3.293007254182876409e+01,1.039990621113106783e+01,1.038134020433088267e+02,-6.413945024273232320e+00,4.261298014573449677e+01,3.981276461485309710e+02,-5.914662095350382742e+01
1.568203993085749630e+02,-3.646824313267583761e+01,-1.758611107429504727e+01,5.883272128486242991e+01,7.306307789195670921e+01,-2.075589345355792261e+02,8.887241305239705014e+01,-2.418041061042052320e+02
-6.913184387670705178e+01,-5.208741475941732801e+01,7.848084137477184186e+01,9.928298314709175543e+01,1.228491117225217408e+02,1.202875598175037908e+02,-3.155280686500857428e+02,1.225726748140793916e+02
3.178288574794149213e+01,2.178652997220795839e+01,9.252912766044903492e+01,9.988563083403266774e+01,1.259986129826899628e+02,9.381244955405307451e+00,5.812739599718987904e+00,4.074797998327775304e+02
-1.650304116901888847e+02,-8.137857698325218792e+01,8.517388127671665643e-03,-5.647033510345853813e+01,-2.766065744449764452e+01,4.036127640652381388e+01,1.079181344568390344e+01,-1.032023523456694676e+02
1.196844469777383893e+02,-2.604813948763722919e+01,3.274874801193698204e+01,-6.744065247004027697e+01,5.856408428573791980e+01,-8.734307297882489252e+01,1.532253381034003610e+02,-1.186724396999665032e+01
7.631301801672344709e+01,9.769258001217670540e+01,7.353659840111237145e+01,-1.274302771804826762e+00,-1.141361217669470562e+02,-3.466582076757261888e+01,-1.423454599722626028e+02,4.120550285174599594e+02
1.475108610158382021e+02,-9.502668195293097142e+00,7.676831567820619284e+01,-4.633092579960181467e+01,1.101606573434631287e+01,-2.195711904674039658e+02,1.398237679680674432e+02,9.386828831097483317e+01
1.271309181002043260e+02,3.427968900363521243e+01,-1.629237464551411563e+01,5.741830670942655956e+01,1.354241617314670520e+00,-2.413038485612938473e+02,3.187032695841679697e+02,2.060441840919634160e+02
4.319623661503658241e+01,-6.604341258247364976e+01,1.301592664920727316e+01,1.127899198094879694e+02,-1.110004197772778411e+01,1.949562676428469103e+02,1.830520250067888810e+02,-2.260131274532155317e+02
6.378837103256077512e+01,-7.367244634120621072e+01,4.472161277230543419e+01,1.010979239119962472e+02,7.643611469341027487e+01,1.326305682162203539e+02,2.694028639937887419e+02,-1.602000777807245981e+02
